Time,Frequency Reference,Output Frequency,Output Current,Output Voltage,Output Power,DC Bus Voltage,Output Frequency After Soft-start,Peak Voltage Current,Regenerative Power  (kWh),Power Supply Voltage,Power Supply Frequency,Electric Power (kWh),Cooling Fin Temperature,Peak Voltage Output Frequency,Motor q-Axis Current during Fault,Fin Temperature,RPM Ref,RPM Out,Power Factor,Slip (%),Daya Semu (kVA),Efficiency (%),Daya Output Motor (kW),Torque (Nm),Load,Temperature (C),Lifetime,Anomaly_Score,Anomaly,Smoothed_Anomaly_Score,Filtered_Anomaly
252.603,48.17,48.17,79.72,371.0,45.6,587.0,48.16,199.8,0.0,399.0,50.0,941.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8901496300071455,0.0,51.227342530754015,93.5,42.63600000000001,140.95459829769567,456.2723506367672,55.2,818459.2648489719,0.1505610476229634,1,0.15834053948473503,0
253.317,48.17,48.17,80.33,370.9,45.0,588.0,48.17,199.8,0.0,399.0,50.0,941.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8720016086760596,0.0,51.60540938487773,93.5,42.075,139.0999325306207,450.268767075757,55.2,818459.2648489719,0.2048354083856096,1,0.16121639652561404,0
254.029,48.16,48.16,81.22,371.0,43.0,587.0,48.17,199.8,0.0,399.0,49.9,941.0,36.0,2.23,-11.5,32.0,2889.6,2889.6,0.8238932285063135,0.0,52.19122880516609,93.5,40.205000000000005,132.9453125,430.2568218723901,55.2,818459.2648489719,0.17565745317748727,1,0.16102659522146787,0
254.748,48.17,48.17,82.58,371.0,43.0,587.0,48.16,199.8,0.0,400.0,49.9,941.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8103246308946812,0.0,53.06515236063305,93.5,40.205,132.91771330703756,430.2568218723901,55.2,818459.2648489719,0.19744057967611944,1,0.1624518122358052,0
255.465,48.17,48.17,81.7,371.0,39.4,588.0,48.16,199.8,0.0,400.0,50.0,941.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.7504808732913214,0.0,52.49967241297797,93.5,36.839,121.7897187045879,394.2353205063295,54.7,849535.394184374,0.11015059698704932,1,0.1603610011290888,0
256.184,48.17,48.17,81.48,371.1,39.3,589.0,48.17,199.8,0.0,399.0,50.0,941.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.7503950289078183,0.0,52.37241517604427,93.5,36.74550000000001,121.48060774340875,393.2347232461612,54.7,849535.394184374,0.09871549229753696,1,0.15816679646868972,0
256.907,48.18,48.18,82.01,371.1,41.6,588.0,48.16,199.8,0.0,400.0,49.9,941.0,36.0,2.23,-11.5,32.0,2890.8,2890.8,0.7891779403011474,0.0,52.713080125029336,93.5,38.896,128.56347031963472,416.2484602300332,54.7,849535.394184374,0.11706133778122585,1,0.15825621403046,0
257.626,48.17,48.17,81.26,371.1,41.8,589.0,48.17,199.8,0.0,400.0,49.9,941.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8002909063722508,0.0,52.23100708401273,93.5,39.083,129.2083817728877,418.24965475037,54.7,849535.394184374,0.1646067460254324,1,0.15873335403537325,0
258.346,48.15,48.15,82.27,371.0,40.9,590.0,48.16,199.8,0.0,399.0,49.9,941.0,36.0,2.23,-11.5,32.0,2889.0,2889.0,0.7736548879013418,0.0,52.86594919725455,93.5,38.2415,126.4788966770509,409.2442794088548,54.7,849535.394184374,0.11051609988731026,1,0.15750672002122199,0
259.079,48.16,48.16,82.45,371.1,41.9,588.0,48.18,199.8,0.0,399.0,49.9,941.0,36.0,2.23,-11.5,32.0,2889.6,2889.6,0.7906272545259564,0.0,52.995896309092416,93.5,39.1765,129.54438590116277,419.2502520105382,54.8,843227.1782012138,0.17395676008366484,1,0.15894411818078993,0
259.803,48.16,48.17,82.14,371.1,41.9,590.0,48.18,199.8,0.0,399.0,49.9,941.0,36.0,2.23,-11.5,32.0,2889.6,2890.2000000000003,0.7936111168208559,0.0207598090097696,52.79663945213888,93.5,39.1765,129.51749273406682,419.2502520105382,54.7,849535.394184374,0.1897990965123244,1,0.1597807964038383,0
260.547,48.17,48.17,81.44,371.0,41.8,588.0,48.17,199.8,0.0,399.0,49.9,941.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.7987373255831144,0.0,52.33259879207987,93.5,39.083,129.2083817728877,418.24965475037,54.8,843227.1782012138,0.17135655944113704,1,0.16132351801844894,0
261.286,48.16,48.16,82.49,371.0,37.6,588.0,48.17,199.8,0.0,400.0,49.9,941.0,36.0,2.23,-11.5,32.0,2889.6,2889.6,0.709336004512184,0.0,53.00731918416832,93.5,35.156,116.2498546511628,376.2245698232993,54.8,843227.1782012138,0.001019794701445087,1,0.15716947252780847,0
262.014,48.17,48.18,82.14,371.1,41.2,587.0,48.17,199.8,0.0,399.0,49.9,941.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.8,0.780352697208097,0.0207555002075518,52.79663945213888,93.5,38.522,127.3272831050228,412.2460711893598,54.8,843227.1782012138,0.1139356610564779,1,0.154405650018805,0
262.739,48.17,48.18,82.76,371.1,40.7,584.0,48.16,199.8,0.0,399.0,49.9,941.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.8,0.76510729977517,0.0207555002075518,53.19515316604594,93.5,38.0545,125.78204908675798,407.24308488851807,54.8,843227.1782012138,0.09653669372271834,1,0.15608055027404513,0
263.467,48.18,48.18,83.02,371.1,42.9,587.0,48.18,199.8,0.0,399.0,50.0,941.0,36.0,2.23,-11.5,32.0,2890.8,2890.8,0.8039387855242728,0.0,53.36227182026504,93.5,40.11149999999999,132.58107876712327,429.2562246122218,54.8,843227.1782012138,0.1214182560901299,1,0.15326970742467871,0
264.198,48.18,48.18,83.29,371.1,43.3,587.0,48.16,199.8,0.0,400.0,49.9,941.0,36.0,2.23,-11.5,32.0,2890.8,2890.8,0.8088043019528051,0.0,53.53581811503102,93.5,40.4855,133.81726598173515,433.2586136528951,55.0,830750.9231841024,0.12995853303403326,1,0.15238915670060046,0
264.929,48.18,48.18,81.83,371.0,43.0,589.0,48.16,199.8,0.0,400.0,49.9,941.0,36.0,2.23,-11.5,32.0,2890.8,2890.8,0.8177515339030035,0.0,52.58320922342701,93.5,40.20499999999999,132.8901255707762,430.25682187238993,54.9,836965.8038083654,0.13872363616863992,1,0.15110870161372175,0
265.656,48.16,48.16,81.39,370.9,43.8,585.0,48.17,199.8,0.0,399.0,50.0,941.0,36.0,2.23,-11.5,32.0,2889.6,2889.6,0.8376943790672391,0.0,52.28637208807666,93.5,40.953,135.4187136627907,438.2615999537369,54.9,836965.8038083654,0.20059642482803985,1,0.15051854215705596,0
266.392,48.18,48.17,80.91,371.0,44.2,588.0,48.17,199.8,0.0,399.0,50.0,941.0,36.0,2.23,-11.5,32.0,2890.8,2890.2000000000003,0.8501303700788124,0.0207598090097539,51.9920256417876,93.5,41.327,136.62704484118746,442.2639889944103,54.9,836965.8038083654,0.2111900987488745,1,0.15130600721184256,0
267.124,48.16,48.17,79.94,370.9,45.5,585.0,48.15,199.8,0.0,398.0,50.0,941.0,36.0,2.23,-11.5,32.0,2889.6,2890.2000000000003,0.8859919828024152,0.0207598090097696,51.35486650351208,93.5,42.5425,140.64548733651648,455.2717533765989,54.9,836965.8038083654,0.1657469617266128,1,0.1506849959708148,0
267.859,48.18,48.18,80.91,371.1,45.7,587.0,48.18,199.8,0.0,398.0,50.0,941.0,36.0,2.23,-11.5,32.0,2890.8,2890.8,0.8787440900036239,0.0,52.00603966487164,93.5,42.7295,141.2343892694064,457.2729478969356,54.9,836965.8038083654,0.1595423961540791,1,0.14880924000949594,0
268.588,48.18,48.18,80.6,371.1,45.5,587.0,48.18,199.8,0.0,399.0,49.9,941.0,36.0,2.23,-11.5,32.0,2890.8,2890.8,0.8782633766064665,0.0,51.80678280791811,93.5,42.5425,140.61629566210044,455.2717533765989,54.9,836965.8038083654,0.15703336983053334,1,0.15246852719324203,0
269.322,48.17,48.17,80.91,371.1,45.5,585.0,48.18,199.8,0.0,399.0,49.9,941.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8748983828263651,0.0,52.00603966487164,93.5,42.5425,140.64548733651648,455.2717533765989,54.9,836965.8038083654,0.20289421383544376,1,0.15313052836775587,0
270.06,48.15,48.15,82.1,371.0,44.6,585.0,48.16,199.8,0.0,399.0,50.0,941.0,36.0,2.23,-11.5,32.0,2889.0,2889.0,0.8453901134917746,0.0,52.75670875282118,93.5,41.701,137.9207528556594,446.2663780350837,54.9,836965.8038083654,0.1699436223380567,1,0.15162344653631185,0
270.794,48.18,48.18,83.77,371.2,43.9,584.0,48.16,199.8,0.0,398.0,49.9,941.0,36.0,2.23,-11.5,32.0,2890.8,2890.8,0.8150934625437033,0.0,53.85885425089664,93.5,41.0465,135.67154680365294,439.2621972139052,54.8,843227.1782012138,0.1441384794275158,1,0.15037768365354562,0
271.532,48.16,48.16,86.2,371.2,44.9,583.0,48.17,199.8,0.0,398.0,49.9,941.0,36.0,2.23,-11.5,32.0,2889.6,2889.6,0.8101594092094305,0.0,55.42119179213669,93.5,41.9815,138.8196402616279,449.2681698155888,54.8,843227.1782012138,0.17499011796461866,1,0.1532115112595623,0
272.273,48.15,48.15,85.89,371.1,45.5,587.0,48.16,199.8,0.0,399.0,49.9,941.0,36.0,2.23,-11.5,32.0,2889.0,2889.0,0.8241707783732821,0.0,55.20700465722192,93.5,42.5425,140.70390706126688,455.2717533765989,54.8,843227.1782012138,0.11976320588261102,1,0.15150001103044344,0
273.011,48.17,48.17,86.28,371.2,45.4,591.0,48.17,199.8,0.0,399.0,49.9,941.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8184216728342182,0.0,55.47262677291826,93.5,42.449,140.33637637533732,454.27115611643046,54.8,843227.1782012138,0.1773567749480311,1,0.15182216770274856,0
273.748,48.18,48.17,84.96,371.2,46.2,589.0,48.17,199.8,0.0,399.0,49.9,941.0,36.0,2.23,-11.5,32.0,2890.8,2890.2000000000003,0.8457828543478091,0.0207598090097539,54.62394959002242,93.5,43.197,142.8092640647706,462.2759341977773,54.8,843227.1782012138,0.14281451817844948,1,0.14974199788380574,0
274.487,48.17,48.17,82.36,371.1,43.9,590.0,48.18,199.8,0.0,399.0,49.9,941.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8292712337637829,0.0,52.938047544170416,93.5,41.0465,135.69971195764998,439.26219721390527,55.0,830750.9231841024,0.21280209335932093,1,0.15181669940835096,0
275.228,48.17,48.17,81.88,371.1,41.6,590.0,48.15,199.8,0.0,400.0,49.9,941.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.7904309096738776,0.0,52.62952079791979,93.5,38.896,128.59015985052935,416.2484602300332,55.0,830750.9231841024,0.17836379033291677,1,0.1509343121399279,0
275.973,48.17,48.17,82.14,371.1,39.1,587.0,48.18,199.8,0.0,399.0,50.0,941.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.7405774383698203,0.0,52.79663945213888,93.5,36.5585,120.86238582105044,391.2335287258245,54.9,836965.8038083654,0.10372497125434865,1,0.1485365627424899,0
276.72,48.17,48.17,80.91,370.9,43.9,585.0,48.17,199.8,0.0,399.0,49.9,941.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8445879061715242,0.0,51.97801161870356,93.5,41.04650000000001,135.69971195765,439.26219721390527,54.9,836965.8038083654,0.2026865618668069,1,0.14871142881551283,0
277.467,48.17,48.17,80.95,371.0,45.1,588.0,48.17,199.8,0.0,399.0,49.9,941.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8670120866080564,0.0,52.01772927577193,93.5,42.1685,139.40904349179988,451.2693643359255,54.9,836965.8038083654,0.21209248711713435,1,0.152109491819849,0
278.213,48.18,48.17,81.52,371.1,47.1,584.0,48.18,199.8,0.0,398.0,50.0,942.0,36.0,2.23,-11.5,32.0,2890.8,2890.2000000000003,0.8988871135448632,0.0207598090097539,52.39812573823181,93.5,44.0385,145.591262715383,471.2813095392924,55.0,830750.9231841024,0.07914944087105413,1,0.1514572901056329,0
278.958,48.15,48.14,82.36,370.9,43.8,586.0,48.16,199.8,0.0,399.0,49.9,942.0,36.0,2.23,-11.5,32.0,2889.0,2888.4,0.8278283816450047,0.0207727461570388,52.90951720326814,93.5,40.953,135.4749740340673,438.2615999537368,55.0,830750.9231841024,0.09209800009657576,1,0.15062517884947793,0
279.703,48.16,48.16,85.36,371.1,45.6,584.0,48.17,199.8,0.0,399.0,49.9,942.0,36.0,2.23,-11.5,32.0,2889.6,2889.6,0.8311106635231631,0.0,54.86633970823685,93.5,42.636,140.9838662790698,456.2723506367672,55.1,824582.1910894426,0.16051542259511364,1,0.15048880140180063,0
280.449,48.15,48.15,84.83,371.0,43.6,588.0,48.16,199.8,0.0,399.0,50.0,942.0,36.0,2.23,-11.5,32.0,2889.0,2889.0,0.799838832148765,0.0,54.51098177225117,93.5,40.76599999999999,134.82835929387326,436.2604054334001,55.6,794418.8535835735,0.1348932546732916,1,0.151301373228,0
281.199,48.16,48.16,82.19,371.0,42.0,591.0,48.15,199.8,0.0,400.0,50.0,942.0,36.0,2.23,-11.5,32.0,2889.6,2889.6,0.795235525401969,0.0,52.81454192928591,93.5,39.27,129.85356104651166,420.2508492707067,55.6,794418.8535835735,0.17552846448142506,1,0.15135376337459197,0
281.949,48.16,48.16,81.88,370.9,41.4,589.0,48.15,199.8,0.0,400.0,49.9,942.0,36.0,2.23,-11.5,32.0,2889.6,2889.6,0.7870549351117738,0.0,52.60115673389503,93.5,38.709,127.99851017441864,414.2472657096965,54.59,856528.9521115766,0.15844731465526068,1,0.15030870397935653,0
282.695,48.15,48.15,81.74,370.8,40.4,587.0,48.14,199.8,0.0,399.0,49.9,942.0,36.0,2.23,-11.5,32.0,2889.0,2889.0,0.7695668982287909,0.0,52.49706048036016,93.5,37.774,124.93269989615784,404.241293108013,54.9,836965.8038083654,0.10296576446175687,1,0.1480290108133772,0
283.447,48.17,48.17,80.6,370.9,44.2,584.0,48.15,199.8,0.0,398.0,50.0,942.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8536301912717662,0.0,51.778862148900096,93.5,41.327,136.62704484118746,442.2639889944103,54.9,836965.8038083654,0.2015277249206428,1,0.15471260848735044,0
284.2,48.18,48.18,80.42,371.1,46.3,584.0,48.17,199.8,0.0,397.0,49.9,942.0,36.0,2.23,-11.5,32.0,2890.8,2890.8,0.8957057053634572,0.0,51.69108527807413,93.5,43.2905,143.08867009132422,463.2765314579457,55.0,830750.9231841024,0.10159627651689529,1,0.15430129566936437,0
284.952,48.17,48.17,83.38,371.2,45.4,583.0,48.18,199.8,0.0,399.0,49.9,942.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8468868065739549,0.0,53.6081087195865,93.5,42.449,140.33637637533732,454.27115611643046,55.0,830750.9231841024,0.1976762383153009,1,0.15767261382245046,0
285.705,48.17,48.17,86.64,371.2,46.5,585.0,48.16,199.8,0.0,399.0,49.9,942.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8347682343070166,0.0,55.704084186435296,93.5,43.477500000000006,143.7365969483081,465.2777259782824,55.0,830750.9231841024,0.09428513258782811,1,0.1567681763723737,0
286.462,48.17,48.17,84.34,371.2,44.3,590.0,48.17,199.8,0.0,399.0,49.9,942.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8169613948768412,0.0,54.225328488965296,93.5,41.4205,136.9361558023666,443.26458625457855,55.0,830750.9231841024,0.207306234006229,1,0.1593464330714469,0
287.218,48.18,48.18,82.01,371.2,41.2,589.0,48.18,199.8,0.0,400.0,50.0,942.0,36.0,2.23,-11.5,32.0,2890.8,2890.8,0.78137913330759,0.0,52.72728467370221,93.5,38.522,127.3272831050228,412.2460711893598,54.9,836965.8038083654,0.1166873424819389,1,0.15861188994855688,0
287.983,48.18,48.18,82.41,371.1,42.1,587.0,48.18,199.8,0.0,399.0,50.0,942.0,36.0,2.23,-11.5,32.0,2890.8,2890.8,0.7947867164588899,0.0,52.97018574690485,93.5,39.3635,130.10870433789952,421.2514465308749,54.9,836965.8038083654,0.12303988178852188,1,0.1560266718472396,0
288.743,48.17,48.17,81.04,371.1,44.8,587.0,48.17,199.8,0.0,398.0,49.9,942.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8600565346432525,0.0,52.08959899198119,93.5,41.888000000000005,138.4817106082624,448.2675725554204,55.0,830750.9231841024,0.2207872261067052,1,0.15634657609250063,0
289.511,48.18,48.17,81.83,371.1,45.3,584.0,48.18,199.8,0.0,399.0,50.0,942.0,36.0,2.23,-11.5,32.0,2890.8,2890.2000000000003,0.8612595867868654,0.0207598090097539,52.59738259518535,93.5,42.3555,140.02726541415817,453.2705588562621,55.0,830750.9231841024,0.21065065322731186,1,0.1578433658091906,0
290.27,48.18,48.18,86.33,371.3,45.1,585.0,48.17,199.8,0.0,399.0,49.9,942.0,36.0,2.23,-11.5,32.0,2890.8,2890.8,0.8123238873742178,0.0,55.51972643052848,93.5,42.1685,139.38010844748857,451.2693643359254,55.6,794418.8535835735,0.13977958152404102,1,0.15718460532152267,0
291.032,48.17,48.17,84.79,371.1,44.4,589.0,48.15,199.8,0.0,399.0,50.0,942.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8146794342736781,0.0,54.49996419706423,93.5,41.514,137.24526676354577,444.26518351474704,55.6,794418.8535835735,0.2025152155629914,1,0.15870066684593795,0
291.791,48.17,48.17,83.11,371.2,45.0,590.0,48.18,199.8,0.0,399.0,50.0,942.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8421522950969751,0.0,53.43451565944873,93.5,42.075,139.0999325306207,450.268767075757,55.6,794418.8535835735,0.21442908124387,1,0.1590851624262188,0
292.551,48.18,48.17,81.83,371.1,40.3,588.0,48.17,199.8,0.0,399.0,49.9,942.0,36.0,2.23,-11.5,32.0,2890.8,2890.2000000000003,0.7661978222408538,0.0207598090097539,52.59738259518535,93.5,37.6805,124.57171735520032,403.24069584784473,55.6,794418.8535835735,0.1441701444601715,1,0.15822604649695599,0
293.318,48.16,48.16,80.42,371.0,44.0,587.0,48.18,199.8,0.0,399.0,50.0,942.0,36.0,2.23,-11.5,32.0,2889.6,2889.6,0.8514400423498847,0.0,51.677156125479655,93.5,41.14,136.03706395348837,440.2627944740736,55.6,794418.8535835735,0.1985500506141557,1,0.16003976553651064,0
294.08,48.16,48.16,79.98,370.9,43.9,587.0,48.14,199.8,0.0,399.0,49.9,942.0,36.0,2.23,-11.5,32.0,2889.6,2889.6,0.8544086957781698,0.0,51.38056320929318,93.5,41.0465,135.72788880813954,439.26219721390527,55.6,794418.8535835735,0.1734169322626437,1,0.15998732601311147,0
294.846,48.15,48.16,82.63,371.0,44.7,584.0,48.15,199.8,0.0,398.0,49.9,942.0,36.0,2.23,-11.5,32.0,2889.0,2889.6,0.8418510024969648,0.0207641196013257,53.09728190311345,93.5,41.7945,138.20128997093025,447.26697529525205,55.0,830750.9231841024,0.21051265871178115,1,0.1630123077740838,0
295.609,48.15,48.15,85.93,371.0,44.9,588.0,48.15,199.8,0.0,400.0,50.0,942.0,36.0,2.23,-11.5,32.0,2889.0,2889.0,0.813143120838161,0.0,55.21783170682004,93.5,41.9815,138.84847092419523,449.2681698155888,55.0,830750.9231841024,0.14109698018703332,1,0.16180364794871724,0
296.375,48.16,48.16,82.45,371.0,44.6,592.0,48.16,199.8,0.0,400.0,49.9,942.0,36.0,2.23,-11.5,32.0,2889.6,2889.6,0.8418014350233438,0.0,52.981615550184,93.5,41.70100000000001,137.89211482558142,446.2663780350837,55.0,830750.9231841024,0.20510820473137353,1,0.16388010416714802,0
297.154,48.15,48.15,81.66,370.9,39.0,588.0,48.16,199.8,0.0,399.0,49.9,942.0,36.0,2.23,-11.5,32.0,2889.0,2889.0,0.7434260428804982,0.0,52.45982485209903,93.5,36.465,120.60334890965731,390.2329314656562,55.0,830750.9231841024,0.05725451239444057,1,0.158695184801652,0
297.919,48.18,48.17,81.26,371.1,44.2,586.0,48.16,199.8,0.0,399.0,49.9,942.0,36.0,2.23,-11.5,32.0,2890.8,2890.2000000000003,0.8462406234845331,0.0207598090097539,52.23100708401273,93.5,41.327,136.62704484118746,442.2639889944103,55.0,830750.9231841024,0.2170269862068575,1,0.15998395799745005,0
298.689,48.18,48.18,81.04,371.2,45.3,586.0,48.18,199.8,0.0,399.0,49.9,942.0,36.0,2.23,-11.5,32.0,2890.8,2890.8,0.8694210977354351,0.0,52.10363553172573,93.5,42.3555,139.99820205479452,453.2705588562621,55.0,830750.9231841024,0.16941712497806388,1,0.1621736964549072,0
299.468,48.17,48.17,86.72,371.2,46.4,585.0,48.16,199.8,0.0,399.0,49.9,942.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8322046084951941,0.0,55.75551916721687,93.5,43.384,143.4274859871289,464.27712871811394,55.0,830750.9231841024,0.10126280434604096,1,0.15879290453754835,0
300.236,48.16,48.17,83.77,371.1,44.5,592.0,48.16,199.8,0.0,399.0,49.9,942.0,36.0,2.23,-11.5,32.0,2889.6,2890.2000000000003,0.8264563365873364,0.0207598090097696,53.84434486128164,93.5,41.6075,137.55437772472493,445.26578077491536,55.0,830750.9231841024,0.21103793442492325,1,0.15875775278114132,0
301.006,48.18,48.18,81.88,371.1,41.0,588.0,48.18,199.8,0.0,399.0,50.0,942.0,36.0,2.23,-11.5,32.0,2890.8,2890.8,0.7790304638612736,0.0,52.62952079791979,93.5,38.335,126.70918949771688,410.24487666902303,55.0,830750.9231841024,0.10400855011044596,1,0.1595863897557877,0
301.777,48.16,48.16,81.48,370.9,43.9,588.0,48.17,199.8,0.0,399.0,49.9,942.0,36.0,2.23,-11.5,32.0,2889.6,2889.6,0.8386795224391019,0.0,52.34418967608412,93.5,41.0465,135.72788880813954,439.26219721390527,55.0,830750.9231841024,0.20698840984344646,1,0.16341607008068337,0
302.549,48.16,48.16,80.07,371.0,45.8,584.0,48.18,199.8,0.0,398.0,49.9,942.0,36.0,2.23,-11.5,32.0,2889.6,2889.6,0.8901457292552596,0.0,51.45224932811684,93.5,42.823,141.60221656976745,458.2735451571039,55.0,830750.9231841024,0.14363695994253856,1,0.1628534546589309,0
303.324,48.15,48.15,84.92,371.1,44.4,584.0,48.16,199.8,0.0,399.0,49.9,942.0,36.0,2.23,-11.5,32.0,2889.0,2889.0,0.8134322801703388,0.0,54.58352352417378,93.5,41.51400000000001,137.3022741433022,444.2651835147471,55.1,824582.1910894426,0.1550048361954861,1,0.16352384070967071,0
304.098,48.18,48.18,85.05,371.2,45.2,592.0,48.17,199.8,0.0,399.0,49.9,942.0,36.0,2.23,-11.5,32.0,2890.8,2890.8,0.8266002303212578,0.0,54.681813943401686,93.5,42.26200000000001,139.6891552511416,452.26996159609394,55.1,824582.1910894426,0.1626897750273572,1,0.16309588439453512,0
304.871,48.16,48.17,81.57,371.0,41.1,588.0,48.15,199.8,0.0,400.0,50.0,942.0,36.0,2.23,-11.5,32.0,2889.6,2890.2000000000003,0.7841096930849869,0.0207598090097696,52.41613560252891,93.5,38.42850000000001,127.0446050446336,411.24547392919146,55.1,824582.1910894426,0.16635368541715168,1,0.16335943008659815,0
305.644,48.16,48.16,79.72,370.9,44.0,585.0,48.17,199.8,0.0,399.0,49.9,942.0,36.0,2.23,-11.5,32.0,2889.6,2889.6,0.8591478859055879,0.0,51.21353462171608,93.5,41.13999999999999,136.03706395348837,440.2627944740736,55.1,824582.1910894426,0.16604199633996686,1,0.16546197114920513,0
306.428,48.17,48.17,82.98,371.2,45.4,584.0,48.17,199.8,0.0,398.0,49.9,942.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8509691724769384,0.0,53.35093381567869,93.5,42.449,140.33637637533732,454.27115611643046,55.1,824582.1910894426,0.19736903464274763,1,0.16532334813994196,0
307.207,48.15,48.15,84.48,371.0,45.1,591.0,48.17,199.8,0.0,399.0,49.9,942.0,36.0,2.23,-11.5,32.0,2889.0,2889.0,0.8307839537277718,0.0,54.28607497488835,93.5,42.1685,139.46694963655244,451.2693643359255,55.1,824582.1910894426,0.15766193267091227,1,0.16719220334507587,0
307.989,48.17,48.17,81.61,371.1,42.0,588.0,48.16,199.8,0.0,400.0,49.9,942.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8006714277603371,0.0,52.45597450315381,93.5,39.27,129.826603695246,420.2508492707066,55.1,824582.1910894426,0.18308426092107183,1,0.16670580409860156,0
308.769,48.17,48.17,81.17,371.1,44.8,587.0,48.17,199.8,0.0,399.0,49.9,942.0,36.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8586790879326004,0.0,52.17315831909074,93.5,41.88799999999999,138.48171060826235,448.26757255542026,55.1,824582.1910894426,0.22331637261284543,1,0.1710068454327688,0
